"qname","qtype","dimension","ecode","value","rescaled_value","identity"
"Q818_1","trait","gender",11.8141306803595,-1,0.25,"idiot"
"Q818_1","trait","gender",13.5932636138967,0,0.5,"idiot"
"Q818_1","trait","gender",39.2290220275123,0,0.5,"idiot"
"Q818_1","trait","gender",25.1179384184345,0,0.5,"idiot"
"Q818_1","trait","gender",25.1685077394751,-1,0.25,"idiot"
"Q818_1","trait","gender",52.0543524543881,0,0.5,"idiot"
"Q818_1","trait","gender",23.157884419234,-1,0.25,"idiot"
"Q818_1","trait","gender",38.9644115117761,0,0.5,"idiot"
"Q818_1","trait","gender",22.6054485485902,-1,0.25,"idiot"
"Q819_1","trait","white",21.7616160946809,50,0.5,"idiot"
"Q819_1","trait","white",53.9041901000087,24,0.24,"idiot"
"Q819_1","trait","white",49.5181813529968,81,0.81,"idiot"
"Q819_1","trait","white",55.3201171914861,51,0.51,"idiot"
"Q819_1","trait","white",40.6041231089281,21,0.21,"idiot"
"Q819_1","trait","white",13.5976130127901,36,0.36,"idiot"
"Q819_1","trait","white",11.8141306803595,29,0.29,"idiot"
"Q819_1","trait","white",13.5932636138967,20,0.2,"idiot"
"Q819_1","trait","white",39.2290220275123,45,0.45,"idiot"
"Q819_1","trait","white",25.1179384184345,26,0.26,"idiot"
"Q819_1","trait","white",25.1685077394751,54,0.54,"idiot"
"Q819_1","trait","white",52.0543524543881,27,0.27,"idiot"
"Q819_1","trait","white",23.157884419234,75,0.75,"idiot"
"Q819_1","trait","white",38.9644115117761,39,0.39,"idiot"
"Q819_1","trait","white",22.6054485485902,50,0.5,"idiot"
"Q819_2","trait","latino",21.7616160946809,0,0,"idiot"
"Q819_2","trait","latino",53.9041901000087,24,0.24,"idiot"
"Q819_2","trait","latino",49.5181813529968,15,0.15,"idiot"
"Q819_2","trait","latino",55.3201171914861,50,0.5,"idiot"
"Q819_2","trait","latino",40.6041231089281,21,0.21,"idiot"
"Q819_2","trait","latino",13.5976130127901,21,0.21,"idiot"
"Q819_2","trait","latino",11.8141306803595,21,0.21,"idiot"
"Q819_2","trait","latino",13.5932636138967,20,0.2,"idiot"
"Q819_2","trait","latino",39.2290220275123,37,0.37,"idiot"
"Q819_2","trait","latino",25.1179384184345,26,0.26,"idiot"
"Q819_2","trait","latino",25.1685077394751,20,0.2,"idiot"
"Q819_2","trait","latino",52.0543524543881,26,0.26,"idiot"
"Q819_2","trait","latino",23.157884419234,4,0.04,"idiot"
"Q819_2","trait","latino",38.9644115117761,44,0.44,"idiot"
"Q819_2","trait","latino",22.6054485485902,20,0.2,"idiot"
"Q819_3","trait","asian",21.7616160946809,0,0,"idiot"
"Q819_3","trait","asian",53.9041901000087,4,0.04,"idiot"
"Q819_3","trait","asian",49.5181813529968,6,0.06,"idiot"
"Q819_3","trait","asian",55.3201171914861,50,0.5,"idiot"
"Q819_3","trait","asian",40.6041231089281,20,0.2,"idiot"
"Q819_3","trait","asian",13.5976130127901,4,0.04,"idiot"
"Q819_3","trait","asian",11.8141306803595,13,0.13,"idiot"
"Q819_3","trait","asian",13.5932636138967,20,0.2,"idiot"
"Q819_3","trait","asian",39.2290220275123,15,0.15,"idiot"
"Q819_3","trait","asian",25.1179384184345,10,0.1,"idiot"
"Q819_3","trait","asian",25.1685077394751,1,0.01,"idiot"
"Q819_3","trait","asian",52.0543524543881,28,0.28,"idiot"
"Q819_3","trait","asian",23.157884419234,1,0.01,"idiot"
"Q819_3","trait","asian",38.9644115117761,40,0.4,"idiot"
"Q819_3","trait","asian",22.6054485485902,20,0.2,"idiot"
"Q819_4","trait","middle eastern",21.7616160946809,0,0,"idiot"
"Q819_4","trait","middle eastern",53.9041901000087,22,0.22,"idiot"
"Q819_4","trait","middle eastern",49.5181813529968,9,0.09,"idiot"
"Q819_4","trait","middle eastern",55.3201171914861,50,0.5,"idiot"
"Q819_4","trait","middle eastern",40.6041231089281,21,0.21,"idiot"
"Q819_4","trait","middle eastern",13.5976130127901,9,0.09,"idiot"
"Q819_4","trait","middle eastern",11.8141306803595,14,0.14,"idiot"
"Q819_4","trait","middle eastern",13.5932636138967,20,0.2,"idiot"
"Q819_4","trait","middle eastern",39.2290220275123,46,0.46,"idiot"
"Q819_4","trait","middle eastern",25.1179384184345,25,0.25,"idiot"
"Q819_4","trait","middle eastern",25.1685077394751,10,0.1,"idiot"
"Q819_4","trait","middle eastern",52.0543524543881,22,0.22,"idiot"
"Q819_4","trait","middle eastern",23.157884419234,2,0.02,"idiot"
"Q819_4","trait","middle eastern",38.9644115117761,34,0.34,"idiot"
"Q819_4","trait","middle eastern",22.6054485485902,20,0.2,"idiot"
"Q819_5","trait","black",21.7616160946809,50,0.5,"idiot"
"Q819_5","trait","black",53.9041901000087,37,0.37,"idiot"
"Q819_5","trait","black",49.5181813529968,21,0.21,"idiot"
"Q819_5","trait","black",55.3201171914861,50,0.5,"idiot"
"Q819_5","trait","black",40.6041231089281,21,0.21,"idiot"
"Q819_5","trait","black",13.5976130127901,20,0.2,"idiot"
"Q819_5","trait","black",11.8141306803595,21,0.21,"idiot"
"Q819_5","trait","black",13.5932636138967,20,0.2,"idiot"
"Q819_5","trait","black",39.2290220275123,36,0.36,"idiot"
"Q819_5","trait","black",25.1179384184345,26,0.26,"idiot"
"Q819_5","trait","black",25.1685077394751,21,0.21,"idiot"
"Q819_5","trait","black",52.0543524543881,48,0.48,"idiot"
"Q819_5","trait","black",23.157884419234,10,0.1,"idiot"
"Q819_5","trait","black",38.9644115117761,38,0.38,"idiot"
"Q819_5","trait","black",22.6054485485902,20,0.2,"idiot"
"Q820_1","association","family",21.7616160946809,21,0.21,"idiot"
"Q820_1","association","family",53.9041901000087,10,0.1,"idiot"
"Q820_1","association","family",49.5181813529968,52,0.52,"idiot"
"Q820_1","association","family",55.3201171914861,33,0.33,"idiot"
"Q820_1","association","family",40.6041231089281,2,0.02,"idiot"
"Q820_1","association","family",13.5976130127901,12,0.12,"idiot"
"Q820_1","association","family",11.8141306803595,51,0.51,"idiot"
"Q820_1","association","family",13.5932636138967,0,0,"idiot"
"Q820_1","association","family",39.2290220275123,65,0.65,"idiot"
"Q820_1","association","family",25.1179384184345,25,0.25,"idiot"
"Q820_1","association","family",25.1685077394751,7,0.07,"idiot"
"Q820_1","association","family",52.0543524543881,44,0.44,"idiot"
"Q820_1","association","family",23.157884419234,0,0,"idiot"
"Q820_1","association","family",38.9644115117761,8,0.08,"idiot"
"Q820_1","association","family",22.6054485485902,35,0.35,"idiot"
"Q820_2","association","politics",21.7616160946809,5,0.05,"idiot"
"Q820_2","association","politics",53.9041901000087,90,0.9,"idiot"
"Q820_2","association","politics",49.5181813529968,85,0.85,"idiot"
"Q820_2","association","politics",55.3201171914861,32,0.32,"idiot"
"Q820_2","association","politics",40.6041231089281,87,0.87,"idiot"
"Q820_2","association","politics",13.5976130127901,82,0.82,"idiot"
"Q820_2","association","politics",11.8141306803595,52,0.52,"idiot"
"Q820_2","association","politics",13.5932636138967,0,0,"idiot"
"Q820_2","association","politics",39.2290220275123,28,0.28,"idiot"
"Q820_2","association","politics",25.1179384184345,90,0.9,"idiot"
"Q820_2","association","politics",25.1685077394751,10,0.1,"idiot"
"Q820_2","association","politics",52.0543524543881,71,0.71,"idiot"
"Q820_2","association","politics",23.157884419234,32,0.32,"idiot"
"Q820_2","association","politics",38.9644115117761,68,0.68,"idiot"
"Q820_2","association","politics",22.6054485485902,100,1,"idiot"
"Q820_3","association","justice",21.7616160946809,7,0.07,"idiot"
"Q820_3","association","justice",53.9041901000087,10,0.1,"idiot"
"Q820_3","association","justice",49.5181813529968,53,0.53,"idiot"
"Q820_3","association","justice",55.3201171914861,33,0.33,"idiot"
"Q820_3","association","justice",40.6041231089281,2,0.02,"idiot"
"Q820_3","association","justice",13.5976130127901,50,0.5,"idiot"
"Q820_3","association","justice",11.8141306803595,59,0.59,"idiot"
"Q820_3","association","justice",13.5932636138967,30,0.3,"idiot"
"Q820_3","association","justice",39.2290220275123,17,0.17,"idiot"
"Q820_3","association","justice",25.1179384184345,43,0.43,"idiot"
"Q820_3","association","justice",25.1685077394751,6,0.06,"idiot"
"Q820_3","association","justice",52.0543524543881,2,0.02,"idiot"
"Q820_3","association","justice",23.157884419234,18,0.18,"idiot"
"Q820_3","association","justice",38.9644115117761,78,0.78,"idiot"
"Q820_3","association","justice",22.6054485485902,38,0.38,"idiot"
"Q820_4","association","medicine",21.7616160946809,5,0.05,"idiot"
"Q820_4","association","medicine",53.9041901000087,10,0.1,"idiot"
"Q820_4","association","medicine",49.5181813529968,53,0.53,"idiot"
"Q820_4","association","medicine",55.3201171914861,33,0.33,"idiot"
"Q820_4","association","medicine",40.6041231089281,2,0.02,"idiot"
"Q820_4","association","medicine",13.5976130127901,5,0.05,"idiot"
"Q820_4","association","medicine",11.8141306803595,16,0.16,"idiot"
"Q820_4","association","medicine",13.5932636138967,0,0,"idiot"
"Q820_4","association","medicine",39.2290220275123,79,0.79,"idiot"
"Q820_4","association","medicine",25.1179384184345,6,0.06,"idiot"
"Q820_4","association","medicine",25.1685077394751,0,0,"idiot"
"Q820_4","association","medicine",52.0543524543881,2,0.02,"idiot"
"Q820_4","association","medicine",23.157884419234,0,0,"idiot"
"Q820_4","association","medicine",38.9644115117761,8,0.08,"idiot"
"Q820_4","association","medicine",22.6054485485902,47,0.47,"idiot"
"Q820_5","association","business",21.7616160946809,4,0.04,"idiot"
"Q820_5","association","business",53.9041901000087,51,0.51,"idiot"
"Q820_5","association","business",49.5181813529968,42,0.42,"idiot"
"Q820_5","association","business",55.3201171914861,32,0.32,"idiot"
"Q820_5","association","business",40.6041231089281,2,0.02,"idiot"
"Q820_5","association","business",13.5976130127901,30,0.3,"idiot"
"Q820_5","association","business",11.8141306803595,45,0.45,"idiot"
"Q820_5","association","business",13.5932636138967,22,0.22,"idiot"
"Q820_5","association","business",39.2290220275123,10,0.1,"idiot"
"Q820_5","association","business",25.1179384184345,7,0.07,"idiot"
"Q820_5","association","business",25.1685077394751,0,0,"idiot"
"Q820_5","association","business",52.0543524543881,83,0.83,"idiot"
"Q820_5","association","business",23.157884419234,0,0,"idiot"
"Q820_5","association","business",38.9644115117761,7,0.07,"idiot"
"Q820_5","association","business",22.6054485485902,77,0.77,"idiot"
"Q820_6","association","education",21.7616160946809,4,0.04,"idiot"
"Q820_6","association","education",53.9041901000087,56,0.56,"idiot"
"Q820_6","association","education",49.5181813529968,85,0.85,"idiot"
"Q820_6","association","education",55.3201171914861,32,0.32,"idiot"
"Q820_6","association","education",40.6041231089281,2,0.02,"idiot"
"Q820_6","association","education",13.5976130127901,9,0.09,"idiot"
"Q820_6","association","education",11.8141306803595,72,0.72,"idiot"
"Q820_6","association","education",13.5932636138967,98,0.98,"idiot"
"Q820_6","association","education",39.2290220275123,16,0.16,"idiot"
"Q820_6","association","education",25.1179384184345,6,0.06,"idiot"
"Q820_6","association","education",25.1685077394751,1,0.01,"idiot"
"Q820_6","association","education",52.0543524543881,27,0.27,"idiot"
"Q820_6","association","education",23.157884419234,81,0.81,"idiot"
"Q820_6","association","education",38.9644115117761,8,0.08,"idiot"
"Q820_6","association","education",22.6054485485902,100,1,"idiot"
"Q820_7","association","religion",21.7616160946809,6,0.06,"idiot"
"Q820_7","association","religion",53.9041901000087,2,0.02,"idiot"
"Q820_7","association","religion",49.5181813529968,54,0.54,"idiot"
"Q820_7","association","religion",55.3201171914861,32,0.32,"idiot"
"Q820_7","association","religion",40.6041231089281,50,0.5,"idiot"
"Q820_7","association","religion",13.5976130127901,4,0.04,"idiot"
"Q820_7","association","religion",11.8141306803595,43,0.43,"idiot"
"Q820_7","association","religion",13.5932636138967,59,0.59,"idiot"
"Q820_7","association","religion",39.2290220275123,11,0.11,"idiot"
"Q820_7","association","religion",25.1179384184345,90,0.9,"idiot"
"Q820_7","association","religion",25.1685077394751,6,0.06,"idiot"
"Q820_7","association","religion",52.0543524543881,79,0.79,"idiot"
"Q820_7","association","religion",23.157884419234,0,0,"idiot"
"Q820_7","association","religion",38.9644115117761,42,0.42,"idiot"
"Q820_7","association","religion",22.6054485485902,56,0.56,"idiot"
"Q629_1","affective","evaluation",15.9472694150049,1,0.616279069767442,"intern"
"Q629_1","affective","evaluation",10.1123556741775,2,0.732558139534884,"intern"
"Q629_1","affective","evaluation",54.0849649885402,1,0.616279069767442,"intern"
"Q629_1","affective","evaluation",32.547137182799,1.9,0.720930232558139,"intern"
"Q629_1","affective","evaluation",14.566441271586,0.1,0.511627906976744,"intern"
"Q629_1","affective","evaluation",28.421396665606,1.5,0.674418604651163,"intern"
"Q629_1","affective","evaluation",21.0537053381684,1,0.616279069767442,"intern"
"Q629_1","affective","evaluation",32.0311658312639,-0.3,0.465116279069767,"intern"
"Q629_1","affective","evaluation",37.3213952040117,1,0.616279069767442,"intern"
"Q629_1","affective","evaluation",28.8955877083111,2.4,0.77906976744186,"intern"
"Q629_1","affective","evaluation",25.1179384184345,1.1,0.627906976744186,"intern"
"Q629_1","affective","evaluation",24.6031844801277,0,0.5,"intern"
"Q629_1","affective","evaluation",29.1204816741218,4,0.965116279069768,"intern"
"Q629_1","affective","evaluation",46.8594609822285,1,0.616279069767442,"intern"
"Q629_1","affective","evaluation",43.6588847566533,2.2,0.755813953488372,"intern"
"Q629_1","affective","evaluation",14.7857312408243,0.9,0.604651162790698,"intern"
"Q629_1","affective","evaluation",10.3120420403574,2.9,0.837209302325581,"intern"
"Q630_1","affective","potency",15.9472694150049,-2.9,0.162790697674419,"intern"
"Q630_1","affective","potency",10.1123556741775,-3,0.151162790697674,"intern"
"Q630_1","affective","potency",54.0849649885402,-3,0.151162790697674,"intern"
"Q630_1","affective","potency",32.547137182799,-1.6,0.313953488372093,"intern"
"Q630_1","affective","potency",14.566441271586,-3.4,0.104651162790698,"intern"
"Q630_1","affective","potency",28.421396665606,-1.1,0.372093023255814,"intern"
"Q630_1","affective","potency",21.0537053381684,-1.9,0.27906976744186,"intern"
"Q630_1","affective","potency",32.0311658312639,-1,0.383720930232558,"intern"
"Q630_1","affective","potency",37.3213952040117,-3,0.151162790697674,"intern"
"Q630_1","affective","potency",28.8955877083111,-2.8,0.174418604651163,"intern"
"Q630_1","affective","potency",25.1179384184345,-2,0.267441860465116,"intern"
"Q630_1","affective","potency",24.6031844801277,-3.2,0.127906976744186,"intern"
"Q630_1","affective","potency",29.1204816741218,2.2,0.755813953488372,"intern"
"Q630_1","affective","potency",46.8594609822285,-1.9,0.27906976744186,"intern"
"Q630_1","affective","potency",43.6588847566533,-1.2,0.36046511627907,"intern"
"Q630_1","affective","potency",14.7857312408243,-2,0.267441860465116,"intern"
"Q630_1","affective","potency",10.3120420403574,-2,0.267441860465116,"intern"
"Q631_1","affective","activity",15.9472694150049,-1,0.383720930232558,"intern"
"Q631_1","affective","activity",10.1123556741775,1.9,0.720930232558139,"intern"
"Q631_1","affective","activity",54.0849649885402,-1,0.383720930232558,"intern"
"Q631_1","affective","activity",32.547137182799,0.5,0.558139534883721,"intern"
"Q631_1","affective","activity",14.566441271586,-2.1,0.255813953488372,"intern"
"Q631_1","affective","activity",28.421396665606,0.7,0.581395348837209,"intern"
"Q631_1","affective","activity",21.0537053381684,3,0.848837209302326,"intern"
"Q631_1","affective","activity",32.0311658312639,0.9,0.604651162790698,"intern"
"Q631_1","affective","activity",37.3213952040117,2,0.732558139534884,"intern"
"Q631_1","affective","activity",28.8955877083111,0.7,0.581395348837209,"intern"
"Q631_1","affective","activity",25.1179384184345,1.1,0.627906976744186,"intern"
"Q631_1","affective","activity",24.6031844801277,-0.9,0.395348837209302,"intern"
"Q631_1","affective","activity",29.1204816741218,2.9,0.837209302325581,"intern"
"Q631_1","affective","activity",46.8594609822285,-1,0.383720930232558,"intern"
"Q631_1","affective","activity",43.6588847566533,1.8,0.709302325581395,"intern"
"Q631_1","affective","activity",14.7857312408243,0.9,0.604651162790698,"intern"
"Q631_1","affective","activity",10.3120420403574,2,0.732558139534884,"intern"
"Q632_1","trait","age",15.9472694150049,26.7,0.267,"intern"
"Q632_1","trait","age",10.1123556741775,26.3,0.263,"intern"
"Q632_1","trait","age",54.0849649885402,26.2,0.262,"intern"
"Q632_1","trait","age",32.547137182799,29.7,0.297,"intern"
"Q632_1","trait","age",14.566441271586,29.6,0.296,"intern"
"Q632_1","trait","age",28.421396665606,21.1,0.211,"intern"
"Q632_1","trait","age",21.0537053381684,27,0.27,"intern"
"Q632_1","trait","age",32.0311658312639,26.1,0.261,"intern"
"Q632_1","trait","age",37.3213952040117,28.3,0.283,"intern"
"Q632_1","trait","age",28.8955877083111,28.2,0.282,"intern"
"Q632_1","trait","age",25.1179384184345,27.5,0.275,"intern"
"Q632_1","trait","age",24.6031844801277,26.2,0.262,"intern"
"Q632_1","trait","age",29.1204816741218,51.5,0.515,"intern"
"Q632_1","trait","age",46.8594609822285,26.6,0.266,"intern"
"Q632_1","trait","age",43.6588847566533,28.9,0.289,"intern"
"Q632_1","trait","age",14.7857312408243,26.5,0.265,"intern"
"Q632_1","trait","age",10.3120420403574,26.8,0.268,"intern"
"Q633_1","trait","gender",15.9472694150049,0,0.5,"intern"
"Q633_1","trait","gender",10.1123556741775,0,0.5,"intern"
"Q633_1","trait","gender",54.0849649885402,0,0.5,"intern"
"Q633_1","trait","gender",32.547137182799,0,0.5,"intern"
"Q633_1","trait","gender",14.566441271586,0,0.5,"intern"
"Q633_1","trait","gender",28.421396665606,0,0.5,"intern"
"Q633_1","trait","gender",21.0537053381684,0,0.5,"intern"
"Q633_1","trait","gender",32.0311658312639,0,0.5,"intern"
"Q633_1","trait","gender",37.3213952040117,1,0.75,"intern"
"Q633_1","trait","gender",28.8955877083111,-1,0.25,"intern"
"Q633_1","trait","gender",25.1179384184345,1,0.75,"intern"
"Q633_1","trait","gender",24.6031844801277,1,0.75,"intern"
"Q633_1","trait","gender",29.1204816741218,1,0.75,"intern"
"Q633_1","trait","gender",46.8594609822285,0,0.5,"intern"
"Q633_1","trait","gender",43.6588847566533,0,0.5,"intern"
"Q633_1","trait","gender",14.7857312408243,0,0.5,"intern"
"Q633_1","trait","gender",10.3120420403574,1,0.75,"intern"
"Q634_1","trait","white",15.9472694150049,42,0.42,"intern"
"Q634_1","trait","white",10.1123556741775,60,0.6,"intern"
"Q634_1","trait","white",54.0849649885402,54,0.54,"intern"
"Q634_1","trait","white",32.547137182799,22,0.22,"intern"
"Q634_1","trait","white",14.566441271586,21,0.21,"intern"
"Q634_1","trait","white",28.421396665606,87,0.87,"intern"
"Q634_1","trait","white",21.0537053381684,38,0.38,"intern"
"Q634_1","trait","white",32.0311658312639,31,0.31,"intern"
"Q634_1","trait","white",37.3213952040117,68,0.68,"intern"
"Q634_1","trait","white",28.8955877083111,84,0.84,"intern"
"Q634_1","trait","white",25.1179384184345,20,0.2,"intern"
"Q634_1","trait","white",24.6031844801277,50,0.5,"intern"
"Q634_1","trait","white",29.1204816741218,61,0.61,"intern"
"Q634_1","trait","white",46.8594609822285,80,0.8,"intern"
"Q634_1","trait","white",43.6588847566533,65,0.65,"intern"
"Q634_1","trait","white",14.7857312408243,60,0.6,"intern"
"Q634_1","trait","white",10.3120420403574,77,0.77,"intern"
"Q634_2","trait","latino",15.9472694150049,7,0.07,"intern"
"Q634_2","trait","latino",10.1123556741775,10,0.1,"intern"
"Q634_2","trait","latino",54.0849649885402,37,0.37,"intern"
"Q634_2","trait","latino",32.547137182799,20,0.2,"intern"
"Q634_2","trait","latino",14.566441271586,21,0.21,"intern"
"Q634_2","trait","latino",28.421396665606,12,0.12,"intern"
"Q634_2","trait","latino",21.0537053381684,24,0.24,"intern"
"Q634_2","trait","latino",32.0311658312639,21,0.21,"intern"
"Q634_2","trait","latino",37.3213952040117,2,0.02,"intern"
"Q634_2","trait","latino",28.8955877083111,3,0.03,"intern"
"Q634_2","trait","latino",25.1179384184345,20,0.2,"intern"
"Q634_2","trait","latino",24.6031844801277,10,0.1,"intern"
"Q634_2","trait","latino",29.1204816741218,44,0.44,"intern"
"Q634_2","trait","latino",46.8594609822285,3,0.03,"intern"
"Q634_2","trait","latino",43.6588847566533,0,0,"intern"
"Q634_2","trait","latino",14.7857312408243,5,0.05,"intern"
"Q634_2","trait","latino",10.3120420403574,77,0.77,"intern"
"Q634_3","trait","asian",15.9472694150049,12,0.12,"intern"
"Q634_3","trait","asian",10.1123556741775,40,0.4,"intern"
"Q634_3","trait","asian",54.0849649885402,20,0.2,"intern"
"Q634_3","trait","asian",32.547137182799,22,0.22,"intern"
"Q634_3","trait","asian",14.566441271586,20,0.2,"intern"
"Q634_3","trait","asian",28.421396665606,14,0.14,"intern"
"Q634_3","trait","asian",21.0537053381684,4,0.04,"intern"
"Q634_3","trait","asian",32.0311658312639,32,0.32,"intern"
"Q634_3","trait","asian",37.3213952040117,20,0.2,"intern"
"Q634_3","trait","asian",28.8955877083111,10,0.1,"intern"
"Q634_3","trait","asian",25.1179384184345,20,0.2,"intern"
"Q634_3","trait","asian",24.6031844801277,20,0.2,"intern"
"Q634_3","trait","asian",29.1204816741218,48,0.48,"intern"
"Q634_3","trait","asian",46.8594609822285,15,0.15,"intern"
"Q634_3","trait","asian",43.6588847566533,50,0.5,"intern"
"Q634_3","trait","asian",14.7857312408243,25,0.25,"intern"
"Q634_3","trait","asian",10.3120420403574,66,0.66,"intern"
"Q634_4","trait","middle eastern",15.9472694150049,4,0.04,"intern"
"Q634_4","trait","middle eastern",10.1123556741775,15,0.15,"intern"
"Q634_4","trait","middle eastern",54.0849649885402,20,0.2,"intern"
"Q634_4","trait","middle eastern",32.547137182799,22,0.22,"intern"
"Q634_4","trait","middle eastern",14.566441271586,21,0.21,"intern"
"Q634_4","trait","middle eastern",28.421396665606,19,0.19,"intern"
"Q634_4","trait","middle eastern",21.0537053381684,10,0.1,"intern"
"Q634_4","trait","middle eastern",32.0311658312639,21,0.21,"intern"
"Q634_4","trait","middle eastern",37.3213952040117,9,0.09,"intern"
"Q634_4","trait","middle eastern",28.8955877083111,1,0.01,"intern"
"Q634_4","trait","middle eastern",25.1179384184345,20,0.2,"intern"
"Q634_4","trait","middle eastern",24.6031844801277,10,0.1,"intern"
"Q634_4","trait","middle eastern",29.1204816741218,29,0.29,"intern"
"Q634_4","trait","middle eastern",46.8594609822285,4,0.04,"intern"
"Q634_4","trait","middle eastern",43.6588847566533,18,0.18,"intern"
"Q634_4","trait","middle eastern",14.7857312408243,5,0.05,"intern"
"Q634_4","trait","middle eastern",10.3120420403574,33,0.33,"intern"
"Q634_5","trait","black",15.9472694150049,20,0.2,"intern"
"Q634_5","trait","black",10.1123556741775,20,0.2,"intern"
"Q634_5","trait","black",54.0849649885402,54,0.54,"intern"
"Q634_5","trait","black",32.547137182799,18,0.18,"intern"
"Q634_5","trait","black",14.566441271586,21,0.21,"intern"
"Q634_5","trait","black",28.421396665606,11,0.11,"intern"
"Q634_5","trait","black",21.0537053381684,25,0.25,"intern"
"Q634_5","trait","black",32.0311658312639,32,0.32,"intern"
"Q634_5","trait","black",37.3213952040117,3,0.03,"intern"
"Q634_5","trait","black",28.8955877083111,18,0.18,"intern"
"Q634_5","trait","black",25.1179384184345,20,0.2,"intern"
"Q634_5","trait","black",24.6031844801277,10,0.1,"intern"
"Q634_5","trait","black",29.1204816741218,29,0.29,"intern"
"Q634_5","trait","black",46.8594609822285,10,0.1,"intern"
"Q634_5","trait","black",43.6588847566533,0,0,"intern"
"Q634_5","trait","black",14.7857312408243,15,0.15,"intern"
"Q634_5","trait","black",10.3120420403574,66,0.66,"intern"
"Q635_1","association","family",15.9472694150049,2,0.02,"intern"
"Q635_1","association","family",10.1123556741775,0,0,"intern"
"Q635_1","association","family",54.0849649885402,71,0.71,"intern"
"Q635_1","association","family",32.547137182799,3,0.03,"intern"
"Q635_1","association","family",14.566441271586,0,0,"intern"
"Q635_1","association","family",28.421396665606,10,0.1,"intern"
"Q635_1","association","family",21.0537053381684,0,0,"intern"
"Q635_1","association","family",32.0311658312639,51,0.51,"intern"
"Q635_1","association","family",37.3213952040117,2,0.02,"intern"
"Q635_1","association","family",28.8955877083111,3,0.03,"intern"
"Q635_1","association","family",25.1179384184345,5,0.05,"intern"
"Q635_1","association","family",24.6031844801277,0,0,"intern"
"Q635_1","association","family",29.1204816741218,15,0.15,"intern"
"Q635_1","association","family",46.8594609822285,33,0.33,"intern"
"Q635_1","association","family",43.6588847566533,0,0,"intern"
"Q635_1","association","family",14.7857312408243,0,0,"intern"
"Q635_1","association","family",10.3120420403574,51,0.51,"intern"
"Q635_2","association","politics",15.9472694150049,47,0.47,"intern"
"Q635_2","association","politics",10.1123556741775,17,0.17,"intern"
"Q635_2","association","politics",54.0849649885402,50,0.5,"intern"
"Q635_2","association","politics",32.547137182799,23,0.23,"intern"
"Q635_2","association","politics",14.566441271586,0,0,"intern"
"Q635_2","association","politics",28.421396665606,48,0.48,"intern"
"Q635_2","association","politics",21.0537053381684,80,0.8,"intern"
"Q635_2","association","politics",32.0311658312639,43,0.43,"intern"
"Q635_2","association","politics",37.3213952040117,52,0.52,"intern"
"Q635_2","association","politics",28.8955877083111,36,0.36,"intern"
"Q635_2","association","politics",25.1179384184345,5,0.05,"intern"
"Q635_2","association","politics",24.6031844801277,16,0.16,"intern"
"Q635_2","association","politics",29.1204816741218,94,0.94,"intern"
"Q635_2","association","politics",46.8594609822285,16,0.16,"intern"
"Q635_2","association","politics",43.6588847566533,49,0.49,"intern"
"Q635_2","association","politics",14.7857312408243,87,0.87,"intern"
"Q635_2","association","politics",10.3120420403574,100,1,"intern"
"Q635_3","association","justice",15.9472694150049,0,0,"intern"
"Q635_3","association","justice",10.1123556741775,0,0,"intern"
"Q635_3","association","justice",54.0849649885402,51,0.51,"intern"
"Q635_3","association","justice",32.547137182799,0,0,"intern"
"Q635_3","association","justice",14.566441271586,0,0,"intern"
"Q635_3","association","justice",28.421396665606,32,0.32,"intern"
"Q635_3","association","justice",21.0537053381684,0,0,"intern"
"Q635_3","association","justice",32.0311658312639,49,0.49,"intern"
"Q635_3","association","justice",37.3213952040117,2,0.02,"intern"
"Q635_3","association","justice",28.8955877083111,31,0.31,"intern"
"Q635_3","association","justice",25.1179384184345,5,0.05,"intern"
"Q635_3","association","justice",24.6031844801277,0,0,"intern"
"Q635_3","association","justice",29.1204816741218,50,0.5,"intern"
"Q635_3","association","justice",46.8594609822285,8,0.08,"intern"
"Q635_3","association","justice",43.6588847566533,0,0,"intern"
"Q635_3","association","justice",14.7857312408243,0,0,"intern"
"Q635_3","association","justice",10.3120420403574,100,1,"intern"
"Q635_4","association","medicine",15.9472694150049,35,0.35,"intern"
"Q635_4","association","medicine",10.1123556741775,30,0.3,"intern"
"Q635_4","association","medicine",54.0849649885402,51,0.51,"intern"
"Q635_4","association","medicine",32.547137182799,93,0.93,"intern"
"Q635_4","association","medicine",14.566441271586,0,0,"intern"
"Q635_4","association","medicine",28.421396665606,87,0.87,"intern"
"Q635_4","association","medicine",21.0537053381684,76,0.76,"intern"
"Q635_4","association","medicine",32.0311658312639,40,0.4,"intern"
"Q635_4","association","medicine",37.3213952040117,23,0.23,"intern"
"Q635_4","association","medicine",28.8955877083111,68,0.68,"intern"
"Q635_4","association","medicine",25.1179384184345,44,0.44,"intern"
"Q635_4","association","medicine",24.6031844801277,33,0.33,"intern"
"Q635_4","association","medicine",29.1204816741218,24,0.24,"intern"
"Q635_4","association","medicine",46.8594609822285,4,0.04,"intern"
"Q635_4","association","medicine",43.6588847566533,82,0.82,"intern"
"Q635_4","association","medicine",14.7857312408243,72,0.72,"intern"
"Q635_4","association","medicine",10.3120420403574,50,0.5,"intern"
"Q635_5","association","business",15.9472694150049,89,0.89,"intern"
"Q635_5","association","business",10.1123556741775,65,0.65,"intern"
